temperature,vibration,current,rpm,status
63.807601763258866,6.877661626003885,2.8191147612779144,1208.8316856112563,Warning
81.61867160514511,5.681633670075074,5.009976722120897,1053.0211628288062,Fault
45.240177865696694,4.056121069874997,2.156765924382949,1226.0655800454072,Warning
60.74541362185172,4.695946917262382,2.9204075643099694,1380.5082360929914,Warning
45.534248204495256,2.19759958223129,1.9155113812968303,1555.6533442751263,Healthy
76.24551311911748,4.895486994736988,2.8464583908327117,1236.9708629463933,Warning
68.0442256991914,6.900164836184347,4.443455694678343,1210.1731231295887,Fault
56.64125305799201,6.080221476823956,3.3697063361504735,1326.0527538866975,Warning
82.3874233666384,8.838352457474988,3.341498192467962,1137.7635539228072,Fault
37.50152606756123,1.9139060357024658,1.3635532544226634,1633.6186100012171,Healthy
40.737413328485175,2.018072602703444,1.0770234102600376,1384.3652339734667,Healthy
54.49506885001199,5.85727577915679,3.9986482653739968,1173.5077920856047,Warning
63.648138578169515,6.933339378199545,2.388812843730048,1387.3554183460412,Warning
50.43768596274513,3.4627169517850014,2.788196696769581,1271.9117380716884,Warning
79.9332777585667,5.305068292644169,4.912328322320649,1046.0430002759829,Fault
38.8620623178154,1.4180308301386586,1.9623394832413594,1576.2926482336936,Healthy
33.57201341307596,2.1228206639569507,1.4897075844976804,1523.5276111588264,Healthy
65.12425503280144,4.032081314831153,2.358682674869739,1457.07302047236,Warning
38.930115993035514,2.670707309412639,1.6678042735290772,1503.2107673970934,Healthy
38.90167032935693,2.0826817760399576,1.6399642958505827,1458.8361677783791,Healthy
54.71589763241297,2.104663602884612,3.805468497505947,1732.3991928910505,Warning
32.315809796899075,1.6137096142824339,1.7141331150477992,1481.0076158977743,Healthy
44.897805712382386,2.114704425171652,1.3516783140542081,1569.9196731694888,Healthy
79.37568265949648,7.892814708276689,4.386397428473983,1260.746218054341,Fault
67.83374329748332,5.384791110087007,4.631512562381841,1079.7164890966942,Fault
41.12913633097521,2.8007325666717118,1.4688777906653978,1558.7259166802792,Healthy
37.65476376067609,1.9064376687821643,2.16375565104948,1467.62082957134,Healthy
77.85949738818043,6.875638429373478,4.226127249068894,1135.3142014566781,Fault
33.92170830339661,2.089240101315315,1.643184391149096,1243.5255658179433,Healthy
63.90658828691968,4.1433502111562195,2.3415848944708793,1475.3711844471507,Warning
53.913011413420364,2.0521131592349624,1.9163109423786044,1483.3072069891434,Healthy
45.125426006240765,2.551035005139117,1.6436031244088145,1456.4592527056038,Healthy
45.95400860589495,2.6990246641780393,1.66234785205521,1457.5226272206908,Healthy
40.771192499935495,2.371232191883934,1.124466812814286,1417.3294953083105,Healthy
30.398219938069275,1.2218169333787177,1.5254531652462222,1479.889534548117,Healthy
40.77469674404649,1.181511767837308,1.7829136376359414,1604.917362144135,Healthy
55.62597581254986,5.670258751129068,2.8892319421345998,1447.122703606421,Warning
45.508318240447835,1.1789531315756157,1.7963746047635198,1478.9309985636844,Healthy
34.18261026065656,2.2114494211647973,1.6947142853346067,1397.771971835267,Healthy
47.64009428674651,0.4315572927768463,1.3510083930290022,1407.7113558104732,Healthy
43.412934914596484,2.260390344276736,1.457951724262131,1388.0464124729474,Healthy
62.40792031654813,5.658486582636952,2.906164504535774,1391.7215589681941,Warning
45.88883694542463,2.2842049691666824,1.314038401682469,1275.2731444659144,Healthy
47.93862546630968,1.1876261882919976,1.2420493780363113,1509.90348210072,Healthy
92.38075617947452,9.429335629782612,4.202626642731444,989.2364881147247,Fault
40.503676480573716,1.1909592565627105,2.414626695258986,1678.5168402072131,Healthy
37.395748010954364,2.3130115945783674,1.9918879228493707,1544.2545624204054,Healthy
45.176855714306384,2.2440085417826015,1.991071885011663,1534.0791408002106,Healthy
42.41810538705278,1.466284824690525,1.4160477127079938,1668.1816619300823,Healthy
71.51454420206929,5.306256100227049,3.6753125604763284,1351.8079770902739,Warning
36.53264314769009,2.038194782699304,1.8181157785273252,1369.7347883165535,Healthy
41.601352180715956,2.878536699986784,2.068263998554023,1501.1445439091467,Healthy
78.35369902483359,8.134754827368013,3.6340582420893703,1122.8106620307528,Fault
35.74842230538427,2.1067330887285207,1.9173793979799705,1321.3292488631923,Healthy
46.978506929499616,2.4355342433377927,2.107751052865572,1503.891320690146,Healthy
54.41410820849357,5.413525885700429,3.1896400171825814,1543.0996667407599,Warning
61.07439940428179,3.506952945366957,2.840446701494551,1382.5846792215787,Warning
39.11052945961172,1.9517308889819394,1.6488126775768168,1437.1933916274627,Healthy
74.78405935896636,8.939387900161034,4.718563218281698,944.9027798035165,Fault
49.18888469958231,1.102752292359428,1.165003665308841,1313.8154846757488,Healthy
78.2473382242616,8.288300460234783,5.471351863142801,668.8898020414712,Fault
72.93006741262501,3.646663082129943,2.8100967441050524,1237.0662124157068,Warning
59.71616596483872,6.712982340421405,3.9186933377437603,1299.609116243978,Warning
78.284611815877,11.656643848061947,4.425361080277207,1173.590408688306,Fault
57.894268396837674,2.3107713449068736,1.587820641014561,1596.8997870275857,Healthy
74.08199853679032,10.135482447805801,4.524868470216922,1200.1436646121251,Fault
43.68291563302717,2.05497953846169,1.2189099201883755,1566.6572668609533,Healthy
34.78850432220295,1.7649532536847905,1.8251943009943363,1430.6493835427718,Healthy
35.28912416814546,1.5558337507364648,1.6245377595200998,1495.341272966066,Healthy
36.96053525188228,2.234569606473737,1.81890071050041,1310.805374668809,Healthy
41.938403535353444,1.6674196093281877,1.76897396592761,1497.2017543469783,Healthy
85.5811968787864,6.500011178348395,3.5624227256793644,953.2017055802712,Fault
48.224736893232226,1.5411963370562938,1.0494900467521036,1329.6007137389624,Healthy
58.095897787533495,4.5099336472943286,3.0192905614904584,1303.2380503766328,Warning
72.59186155454906,6.9478276729440225,4.883100430816369,873.5844274132985,Fault
42.51276591863133,1.7115345060490996,2.2764828321447785,1437.7792554705281,Healthy
40.8728427538595,1.0337901330178632,1.8209758742984476,1392.3754799681233,Healthy
43.985166500077455,2.133349253190075,1.6133496899237225,1598.74051450464,Healthy
89.49041405250632,9.4529441328263,5.590742969668559,811.4562829646695,Fault
37.66497371838287,1.8715355166764354,1.6285652342409789,1483.3842158050268,Healthy
41.15140101789811,2.0482753903141284,1.7303192010227295,1507.5713287956833,Healthy
44.241620329865796,2.4991845213283064,2.2942181992809987,1530.9620081909168,Healthy
53.94394843570103,4.894547909101255,3.4701447324417947,1479.895295762573,Warning
85.09115167654362,9.383380076188875,5.460245006607457,1202.08464825228,Fault
43.67920628466512,0.04164337448833466,1.9148657209155149,1135.1587174785216,Healthy
44.25884300470492,2.086517602360077,1.451271365958021,1428.7897958121061,Healthy
39.57984934213662,3.145752187441791,1.799424044047096,1540.8036176881267,Healthy
42.6551355809671,1.1985936115855194,1.767081764491713,1496.438926380991,Healthy
75.95334342927342,7.164054230804614,5.239486205749947,1156.230137353346,Fault
41.46909034688712,1.9338732110436998,1.985044259906934,1400.0287771330618,Healthy
69.7327545078177,4.505195753354323,2.291578953701563,1416.5719064074656,Warning
65.75427794194636,8.913067087834492,5.088466473942699,1217.3895613071275,Fault
34.97865450954625,1.9986240929977175,1.709214072158866,1451.7209841275355,Healthy
49.39637255337115,2.876622032760215,2.1944423614517716,1489.0265818369817,Healthy
67.36776010248971,5.145413539159354,3.065382093955772,1473.5629697814272,Warning
56.89499144538437,4.50263232099697,3.316955188866871,1350.4489936799935,Warning
45.350396211010946,1.5750951222614342,2.026874449088942,1537.8842603458395,Healthy
49.21152395593122,1.4995531537458504,1.303471397044445,1395.4956290413697,Healthy
62.365213230602734,4.671379393344515,2.8315840161797037,1442.9552948223718,Warning
64.21233509451001,5.4917941487944315,3.308067334001119,1033.8069987333836,Warning
60.55831948408421,8.564907868236032,4.496293622220524,1338.1958094621425,Fault
79.62220038601893,7.59935006068558,4.88812889003659,1054.9748252816235,Fault
85.88909053568614,7.496011577219037,5.144542911394001,1271.9322463646145,Fault
46.869470641087005,2.219139807222903,1.8305777662117972,1423.7676541972348,Healthy
39.31168711548489,2.125556677975176,1.5133124497795807,1543.7512248619869,Healthy
60.57151990892806,5.13157730548881,4.222565072529458,1143.4026516719448,Warning
42.7492120699364,2.046703150809578,1.8355043740164614,1544.4726818195234,Healthy
49.27025090728729,1.5261173134651667,2.139670371653774,1435.5632879786976,Healthy
36.640187238548904,2.073014232208512,2.2335377870779602,1492.2643820179146,Healthy
54.19768125852451,4.72484881573723,2.2036028701392363,1213.068301992176,Warning
48.59506598870698,3.4855265167377016,1.6240244744787298,1643.530015664544,Healthy
41.24376176626812,2.059556671035691,1.8185749451039879,1511.0395725612218,Healthy
52.21323238140805,3.147649756973502,3.3266224416406134,1308.494986487143,Warning
62.059539387062074,5.953918703498753,3.090181971513199,1251.591759503855,Warning
77.46337256358979,11.342533905366938,4.8956453242582825,1325.2594320419362,Fault
47.65049658202257,2.168459506267574,1.979504114122465,1551.9660573346503,Healthy
45.50361578429793,0.9865116173240677,1.5616201634624836,1630.3565067808088,Healthy
49.43699144842931,1.6369953697876247,1.4543253476169697,1475.9562802929656,Healthy
42.39494358170005,2.4802082872540208,1.6916188724989665,1535.2034471802924,Healthy
44.25158639021907,1.8018651301113822,1.5750559985146448,1476.4170637825148,Healthy
40.64922435331452,2.8628047453606102,1.770466199307636,1475.6103889822662,Healthy
70.84634118416417,8.026467835978565,3.951317859058686,1398.7073668080034,Fault
48.44222124659126,1.8370227804302208,1.811168350926473,1491.12035522875,Healthy
74.03156502134901,2.216467127898538,1.9992271277806606,1268.524375341583,Warning
66.83073097334808,5.56770463763297,2.807877043559715,1502.8565539862643,Warning
63.28840481890096,6.155189086984209,3.136322631716064,1265.7775459825675,Warning
42.55306561289339,1.8008039080526923,2.2418860716568725,1254.9127871459914,Healthy
36.06464786812815,1.5820436114587166,1.723617549070191,1349.2674352226952,Healthy
55.97410825033501,7.94890891049107,3.900870973873573,1288.2375873473027,Warning
36.25398001405853,0.65512175206484,1.7649359440774428,1400.2148016755975,Healthy
50.79855905669566,4.08563065002769,3.0743135476514154,1404.9314396675907,Warning
35.39755507921481,2.312811438081337,1.5599364910194449,1563.2857914607307,Healthy
35.11806250461026,1.6102813772512872,1.9096091226191303,1561.29653804746,Healthy
90.25423112480843,10.313519387775806,4.294676706880198,1285.02192618465,Fault
51.80242300391514,1.0632000715065018,1.5220400666528549,1648.4918786733851,Healthy
35.387294333541604,1.5082835215805719,1.9260680128423757,1489.7603293388904,Healthy
72.60630030620393,7.217793284057124,3.796392297072846,1560.6939179096912,Fault
46.433795272023694,1.5065535191286459,1.7442129968441853,1428.6446018629645,Healthy
35.109953615760666,0.7136287920117632,1.125064866614518,1380.4641025701897,Healthy
77.64451065836516,10.823014772178114,4.828786061520701,1290.8605886287287,Fault
44.619754770963354,2.2372285404446077,1.6270058123298923,1555.9540370616166,Healthy
58.15313165208942,3.6526778812748057,2.407935834050864,1362.9758312882193,Warning
38.03737084771043,1.8159512047956592,1.9711611108415457,1561.81907146653,Healthy
48.38490416099022,1.1992251403460736,2.3050758628614068,1446.9023495444285,Healthy
42.339933130255446,1.5527103729258196,1.2576909420675202,1482.843548978365,Healthy
46.83649617921386,2.710075594283549,1.560926703210993,1530.197074251927,Healthy
57.600606889042474,5.929393644638446,2.9807308690782937,1610.9472062896516,Warning
46.996681662372445,1.8584480477746692,2.03873340292327,1455.2842342670053,Healthy
61.191507844907456,3.996731462185055,3.3310407672908764,1447.5373508367547,Warning
72.75875957742352,6.739213761483564,2.8125276550754323,1405.9578477651266,Warning
62.16348721280189,4.280300661057362,3.8100351545680256,1404.5547225514445,Warning
47.96809285928188,0.49763075412275315,1.195769221540413,1579.5838655219775,Healthy
43.252231501303804,1.0041623380088707,1.7930298867448902,1700.350941040134,Healthy
63.18794581599968,4.473135307874075,2.802713574065303,1030.6203166199973,Warning
46.22741554240927,0.854628403697631,1.6015749323079553,1384.2535367766577,Healthy
62.3743713877533,2.498717414013831,3.307135219178532,1463.0782604900523,Warning
44.635040430108205,3.8042976487971325,3.6164509670513483,933.3008578907142,Warning
36.099996107663706,2.282742180950902,1.5974658143569616,1540.3954020735612,Healthy
51.1811291986501,1.678234833794778,1.9128133108867835,1351.4944520872564,Healthy
56.67643806350045,4.327095003094705,2.9888761025753947,1115.5673481990225,Warning
46.83733136462505,1.975760294098375,1.3233307307463824,1487.619070567034,Healthy
32.61005617017046,1.1551403917093717,2.062963081224456,1527.0095434197287,Healthy
75.01646365336318,5.562263334207443,3.3289440052165897,1756.611829082749,Warning
56.414820654670535,5.513355677896559,3.2194955146944473,1270.9926912080687,Warning
96.47875537672063,9.08831824669844,3.9141716948783394,1314.8674544103278,Fault
75.97694842945735,9.512091169446087,3.466494185414648,1213.472896705091,Fault
81.72942129757848,7.822818213189764,4.094315775657407,1076.1388047978803,Fault
40.11096733620864,2.34978686464474,1.280037269037305,1586.2000050412134,Healthy
43.884738928476864,1.1238072538794817,2.1985893200548308,1624.5634960171874,Healthy
51.396716569445225,5.994945285279263,3.2024275438178544,1109.209312930115,Warning
43.82267244516631,2.1336451642938905,1.8531784100846567,1529.123141684738,Healthy
87.80827127928544,3.339301083191062,4.246049156129854,1120.3628150420889,Fault
42.47091529116156,2.549254663446304,1.474029642122823,1533.6400938689872,Healthy
38.640439881601615,2.686436180502021,1.6372326539664526,1546.2212489010624,Healthy
51.3115878069744,2.161591467783899,1.7452500472049215,1557.5546509999895,Healthy
87.46024593402126,7.916827404106426,4.336744387961252,1061.5019893062129,Fault
45.473353058142045,1.9535441100625337,1.995524442420912,1499.1205310514429,Healthy
39.90575628037481,3.137839104845729,1.3296208750708505,1626.0937323562985,Healthy
37.73920597017203,3.137564166333584,2.0986470848835954,1597.1139006822912,Healthy
40.91386920890662,1.6743547037762352,1.9171591788958553,1640.1186275033897,Healthy
55.61989463803897,5.9893124748619755,3.460575373197396,1448.1989292671678,Warning
40.645359349210956,1.2426064997216524,1.539541970807766,1336.4536751542141,Healthy
41.58275608386703,1.5360073772821747,0.9133143526964791,1375.268253030583,Healthy
38.67686999968434,2.0163550065941047,1.382794371007423,1643.870548235923,Healthy
64.03028277538475,7.790935750258022,3.758220050294702,1304.0151568069414,Warning
40.37227494240234,2.1059389490859215,1.7684327597247387,1460.4755854996529,Healthy
41.428950541110815,3.1797534558223917,1.827222769125652,1678.5318394224728,Healthy
68.74072401274614,4.130466738178731,2.573120388706294,1418.9558932522482,Warning
62.28179551400324,3.456327997899564,2.3198708168553366,1135.9295396720638,Warning
62.766397516129615,6.35005270604963,2.9932921065375955,1010.9377863993221,Warning
76.69760802693915,12.272797750405791,3.334289669664355,1079.6780315321448,Fault
44.24989170673274,2.1379878441098548,1.8343753311071636,1532.9943538657265,Healthy
56.33359576775064,6.05367029468984,2.3134984915572305,1399.2551959247307,Warning
38.91853455903946,1.786388834804612,1.6132379542003341,1392.8298673138256,Healthy
36.480056823141695,1.993678478455949,1.454974351754291,1571.1977022991052,Healthy
39.168525422094966,1.4252379550708927,2.1975440186624517,1533.0289945616591,Healthy
44.493597205348614,0.5356845916021873,1.7870599231077278,1699.7514177804762,Healthy
42.33956584584668,2.1288770277853177,2.0686815729943038,1300.253330711014,Healthy
43.05145645543073,1.3710740628614944,2.1936075786659743,1468.4825610114776,Healthy
67.85588866524802,3.550583164664964,4.31269957017367,1116.090857092411,Fault
69.55215327320818,6.438223803820033,2.9148057883219445,1029.7959498784717,Warning
44.77680114254288,1.985634942094167,2.0944439247924347,1383.517190353896,Healthy
37.20286123429066,2.249533756320513,1.2937956916759945,1406.973531272995,Healthy
75.9128014159932,10.011860689239036,4.689564310975397,1131.107531919969,Fault
60.3433882274367,2.8631142709238353,2.5983799540241472,1432.678759305254,Warning
34.16470874882281,1.3653944883550795,1.625483595239326,1463.4530405885776,Healthy
72.97303113504417,7.1885011265328504,5.117226607809536,1295.6418359782438,Fault
40.039801020646344,1.883954587223468,1.5550274677633276,1385.316791783256,Healthy
38.82593418014272,1.1019157201246375,1.8486178677188625,1572.9715673783708,Healthy
42.12564355608016,1.6680385228401988,1.902452605661041,1498.7061231896412,Healthy
67.90088560914268,8.552962436052951,5.323024735796407,751.4462732122595,Fault
47.948110026438215,1.7081844742762722,1.9650607488079324,1429.6930919102197,Healthy
33.89543240845924,0.3933940149486759,2.0828297403675826,1401.5005072275558,Healthy
35.06778873364903,0.9540181781496746,1.7478486899716152,1427.0422805864353,Healthy
81.62030735183673,9.077529363384294,4.690880632742755,1433.9982768877394,Fault
61.61545593657958,6.359227784623506,3.6322699046690183,1136.7354525983142,Warning
48.7906054793363,2.104847463119439,1.8585789094439318,1478.2315306565342,Healthy
64.01753344163227,4.69715105001862,2.978710689477778,1361.7898059172555,Warning
82.25703499105151,13.745640367147756,3.07841068853914,1208.3222543541963,Fault
44.88701288759625,1.8279344839967167,2.028556432212739,1617.5506576508778,Healthy
87.05641830731342,4.2802637911803805,5.772361838332818,1217.5111873406213,Fault
68.24099404126783,7.004614213110395,4.616750635315819,1146.9331799192566,Fault
69.59160612650976,2.8817356216365813,3.4869095358586546,1351.242286493689,Warning
34.644423828075546,2.101829201026119,1.0757676446906888,1564.8394011238713,Healthy
42.26728956308737,1.7284986976032477,2.1508614441881653,1482.1344830986109,Healthy
58.45378112820158,6.527459322505596,3.268148484590447,1292.1555027715258,Warning
34.164114547072764,2.0330845205109247,1.2720552876913604,1575.1796465835455,Healthy
97.09561439659137,6.51975600329625,4.417870327167494,1473.6917861661514,Fault
72.4303035873608,8.903141371072206,4.50159948513207,1200.7520561309484,Fault
61.37475718109486,3.0823371496679437,3.067561725934041,1417.5031010132748,Warning
50.694643765906484,6.186238235421754,3.182262518996401,1241.0977353448534,Warning
34.49665298609081,1.1847539233332576,1.6386565960928583,1622.842081228015,Healthy
45.2010682966438,1.477010278283052,1.8743842682555625,1485.8604497856197,Healthy
73.72150929425153,5.669449149995606,3.3944407749090937,1054.2620510903037,Fault
44.051060078397754,1.5205391010851534,2.5123819650079295,1326.2285404862869,Healthy
36.36023488247166,1.5039591957703928,1.8424258420021633,1267.4628625125713,Healthy
51.51453731137084,1.5279370209788443,1.877942357041653,1602.49216931254,Healthy
73.35231849174814,4.403674473300846,5.012792575515979,1129.6296862487984,Fault
79.01277368222155,7.449375357748874,4.077259095107579,1259.1324080995676,Fault
47.23657643036879,0.9613883021289579,1.6011895774934208,1692.2946194066576,Healthy
42.4880199624772,1.23568187069927,1.641218307990032,1507.3275314585696,Healthy
61.36390349261826,4.963000983098979,2.892812445147443,1133.7031896539982,Warning
46.573120269934236,0.9789994214693296,1.7431333465382164,1418.0246071229155,Healthy
40.05683409466591,2.6864361989848016,1.9519749462570761,1368.8196834222788,Healthy
56.57743700616556,4.30760435434696,3.156909510053561,1276.2378870404798,Warning
38.127449692433025,1.428632068445182,1.6030887319355673,1443.4361251644962,Healthy
45.143981468051514,2.8259663724072426,2.4802932611697766,1396.928296806766,Healthy
36.11899841678284,1.3334364433510397,1.6109752469232992,1394.2845125861725,Healthy
41.27857810739872,1.0699689489681559,2.0526380877412898,1408.2246462582486,Healthy
58.84030884324923,5.086421170300462,2.3523294077669825,1605.913763719146,Warning
64.07841109515279,3.383836941464521,3.10533343886231,1181.7853430974117,Warning
67.6643631229722,5.114526846185283,1.7818121683763388,1202.4876032011455,Warning
48.064418458615776,2.4655018868952787,1.3223960993275634,1530.1552306812905,Healthy
33.70832217208877,1.7952572907760582,1.882152719492537,1469.9235415153264,Healthy
59.7201132294839,4.607233483693971,2.925963797726123,1265.4792861862395,Warning
41.80146858826511,2.065472762981827,1.7086719711429998,1459.0351071631999,Healthy
48.55358851873373,5.57244215267175,2.9997184514385205,1355.9540289896343,Warning
62.377475759614015,4.947099034253865,4.719043076258815,1148.7189660768672,Fault
